"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!White alone"," !!Total:!!Black or African American alone"," !!Total:!!American Indian and Alaska Native alone"," !!Total:!!Asian alone"," !!Total:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Some Other Race alone"," !!Total:!!Two or More Races",
"1000000US060750256003008","Block 3008, Block Group 3, Census Tract 256, San Francisco County, California","89","20","8","0","44","0","10","7",
"1000000US060750256004000","Block 4000, Block Group 4, Census Tract 256, San Francisco County, California","314","58","0","0","132","1","92","31",
"1000000US060750256004001","Block 4001, Block Group 4, Census Tract 256, San Francisco County, California","130","10","0","0","72","0","40","8",
"1000000US060750256004002","Block 4002, Block Group 4, Census Tract 256, San Francisco County, California","248","31","4","7","116","2","53","35",
"1000000US060750256004003","Block 4003, Block Group 4, Census Tract 256, San Francisco County, California","164","44","1","0","71","2","26","20",
"1000000US060750256004004","Block 4004, Block Group 4, Census Tract 256, San Francisco County, California","189","42","0","0","100","3","27","17",
"1000000US060750256004005","Block 4005, Block Group 4, Census Tract 256, San Francisco County, California","45","12","1","0","17","1","6","8",
"1000000US060750256004006","Block 4006, Block Group 4, Census Tract 256, San Francisco County, California","247","39","5","1","123","0","64","15",
"1000000US060750256004007","Block 4007, Block Group 4, Census Tract 256, San Francisco County, California","239","39","7","3","96","0","66","28",
"1000000US060750256004008","Block 4008, Block Group 4, Census Tract 256, San Francisco County, California","89","21","3","1","43","0","11","10",
"1000000US060750256004009","Block 4009, Block Group 4, Census Tract 256, San Francisco County, California","48","8","2","0","24","0","1","13",
"1000000US060750256004010","Block 4010, Block Group 4, Census Tract 256, San Francisco County, California","103","21","0","1","61","0","8","12",
"1000000US060750257011000","Block 1000, Block Group 1, Census Tract 257.01, San Francisco County, California","527","56","5","0","355","0","79","32",
"1000000US060750257011001","Block 1001, Block Group 1, Census Tract 257.01, San Francisco County, California","76","17","3","1","42","0","6","7",
"1000000US060750257011002","Block 1002, Block Group 1, Census Tract 257.01, San Francisco County, California","99","29","0","1","44","0","15","10",
"1000000US060750257011003","Block 1003, Block Group 1, Census Tract 257.01, San Francisco County, California","55","12","0","0","32","0","8","3",
"1000000US060750257011004","Block 1004, Block Group 1, Census Tract 257.01, San Francisco County, California","115","18","10","0","60","0","15","12",
"1000000US060750257011005","Block 1005, Block Group 1, Census Tract 257.01, San Francisco County, California","121","24","0","0","81","0","10","6",
"1000000US060750257011006","Block 1006, Block Group 1, Census Tract 257.01, San Francisco County, California","213","44","5","9","125","0","16","14",
"1000000US060750257012000","Block 2000, Block Group 2, Census Tract 257.01, San Francisco County, California","3","0","1","0","0","0","1","1",
"1000000US060750257012001","Block 2001, Block Group 2, Census Tract 257.01, San Francisco County, California","54","3","2","0","34","0","14","1",
"1000000US060750257012002","Block 2002, Block Group 2, Census Tract 257.01, San Francisco County, California","236","7","15","6","163","1","23","21",
"1000000US060750257012003","Block 2003, Block Group 2, Census Tract 257.01, San Francisco County, California","138","27","2","0","81","0","18","10",
"1000000US060750257012004","Block 2004, Block Group 2, Census Tract 257.01, San Francisco County, California","119","19","3","0","70","0","16","11",
"1000000US060750257012005","Block 2005, Block Group 2, Census Tract 257.01, San Francisco County, California","183","4","3","0","137","0","30","9",
"1000000US060750257012006","Block 2006, Block Group 2, Census Tract 257.01, San Francisco County, California","114","6","2","4","42","0","27","33",
"1000000US060750257012007","Block 2007, Block Group 2, Census Tract 257.01, San Francisco County, California","131","22","0","0","78","0","28","3",
"1000000US060750257012008","Block 2008, Block Group 2, Census Tract 257.01, San Francisco County, California","225","18","1","9","153","0","19","25",
"1000000US060750257012009","Block 2009, Block Group 2, Census Tract 257.01, San Francisco County, California","187","18","0","0","120","2","29","18",
"1000000US060750257012010","Block 2010, Block Group 2, Census Tract 257.01, San Francisco County, California","41","0","3","1","30","0","3","4",
"1000000US060750257012011","Block 2011, Block Group 2, Census Tract 257.01, San Francisco County, California","159","9","0","1","125","0","15","9",
"1000000US060750257012012","Block 2012, Block Group 2, Census Tract 257.01, San Francisco County, California","120","25","0","0","86","0","7","2",
"1000000US060750257012013","Block 2013, Block Group 2, Census Tract 257.01, San Francisco County, California","137","21","1","0","89","0","6","20",
"1000000US060750257012014","Block 2014, Block Group 2, Census Tract 257.01, San Francisco County, California","196","23","1","1","104","1","36","30",
"1000000US060750257013000","Block 3000, Block Group 3, Census Tract 257.01, San Francisco County, California","90","8","0","1","60","0","19","2",
"1000000US060750257013001","Block 3001, Block Group 3, Census Tract 257.01, San Francisco County, California","131","21","0","0","68","0","27","15",
"1000000US060750257013002","Block 3002, Block Group 3, Census Tract 257.01, San Francisco County, California","150","27","1","2","90","0","24","6",
"1000000US060750257013003","Block 3003, Block Group 3, Census Tract 257.01, San Francisco County, California","127","12","8","1","88","0","8","10",
"1000000US060750257013004","Block 3004, Block Group 3, Census Tract 257.01, San Francisco County, California","105","23","5","0","64","0","11","2",
"1000000US060750257013005","Block 3005, Block Group 3, Census Tract 257.01, San Francisco County, California","61","24","2","0","24","0","1","10",
"1000000US060750257013006","Block 3006, Block Group 3, Census Tract 257.01, San Francisco County, California","105","10","4","0","64","0","25","2",
"1000000US060750257013007","Block 3007, Block Group 3, Census Tract 257.01, San Francisco County, California","132","12","8","2","92","0","10","8",
"1000000US060750257013008","Block 3008, Block Group 3, Census Tract 257.01, San Francisco County, California","143","25","0","1","101","0","9","7",
"1000000US060750257013009","Block 3009, Block Group 3, Census Tract 257.01, San Francisco County, California","120","31","4","0","48","0","12","25",
"1000000US060750257013010","Block 3010, Block Group 3, Census Tract 257.01, San Francisco County, California","131","24","8","0","91","0","5","3",
"1000000US060750257013011","Block 3011, Block Group 3, Census Tract 257.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750257013012","Block 3012, Block Group 3, Census Tract 257.01, San Francisco County, California","172","20","1","8","102","0","30","11",
"1000000US060750257021000","Block 1000, Block Group 1, Census Tract 257.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750257021001","Block 1001, Block Group 1, Census Tract 257.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750257021002","Block 1002, Block Group 1, Census Tract 257.02, San Francisco County, California","312","27","2","7","131","1","129","15",
"1000000US060750257021003","Block 1003, Block Group 1, Census Tract 257.02, San Francisco County, California","242","48","14","10","105","0","46","19",
"1000000US060750257021004","Block 1004, Block Group 1, Census Tract 257.02, San Francisco County, California","170","18","0","1","129","1","10","11",
"1000000US060750257021005","Block 1005, Block Group 1, Census Tract 257.02, San Francisco County, California","146","6","0","4","103","0","18","15",
"1000000US060750257021006","Block 1006, Block Group 1, Census Tract 257.02, San Francisco County, California","203","18","1","3","131","0","23","27",
"1000000US060750257021007","Block 1007, Block Group 1, Census Tract 257.02, San Francisco County, California","160","30","4","1","101","0","21","3",
"1000000US060750257021008","Block 1008, Block Group 1, Census Tract 257.02, San Francisco County, California","188","9","10","0","146","0","14","9",
"1000000US060750257022000","Block 2000, Block Group 2, Census Tract 257.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750257022001","Block 2001, Block Group 2, Census Tract 257.02, San Francisco County, California","5","1","1","0","3","0","0","0",
"1000000US060750257022002","Block 2002, Block Group 2, Census Tract 257.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750257022003","Block 2003, Block Group 2, Census Tract 257.02, San Francisco County, California","162","25","10","3","30","0","71","23",
"1000000US060750257022004","Block 2004, Block Group 2, Census Tract 257.02, San Francisco County, California","185","23","2","0","116","0","38","6",
"1000000US060750257022005","Block 2005, Block Group 2, Census Tract 257.02, San Francisco County, California","87","2","0","5","46","1","10","23",
"1000000US060750257022006","Block 2006, Block Group 2, Census Tract 257.02, San Francisco County, California","247","25","0","0","149","0","58","15",
"1000000US060750257022007","Block 2007, Block Group 2, Census Tract 257.02, San Francisco County, California","184","15","4","3","125","0","28","9",
"1000000US060750257022008","Block 2008, Block Group 2, Census Tract 257.02, San Francisco County, California","155","9","1","0","111","0","24","10",
"1000000US060750257022009","Block 2009, Block Group 2, Census Tract 257.02, San Francisco County, California","219","23","4","13","137","2","8","32",
"1000000US060750257022010","Block 2010, Block Group 2, Census Tract 257.02, San Francisco County, California","132","27","6","0","60","0","32","7",
"1000000US060750257022011","Block 2011, Block Group 2, Census Tract 257.02, San Francisco County, California","136","14","2","1","93","0","8","18",
"1000000US060750257022012","Block 2012, Block Group 2, Census Tract 257.02, San Francisco County, California","171","16","8","3","109","0","16","19",
"1000000US060750257022013","Block 2013, Block Group 2, Census Tract 257.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750257022014","Block 2014, Block Group 2, Census Tract 257.02, San Francisco County, California","92","7","5","0","60","0","7","13",
"1000000US060750257023000","Block 3000, Block Group 3, Census Tract 257.02, San Francisco County, California","149","35","0","0","95","0","13","6",
"1000000US060750257023001","Block 3001, Block Group 3, Census Tract 257.02, San Francisco County, California","142","18","0","0","80","0","38","6",
"1000000US060750257023002","Block 3002, Block Group 3, Census Tract 257.02, San Francisco County, California","129","18","3","1","84","0","17","6",
"1000000US060750257023003","Block 3003, Block Group 3, Census Tract 257.02, San Francisco County, California","94","31","3","2","43","0","4","11",
"1000000US060750257023004","Block 3004, Block Group 3, Census Tract 257.02, San Francisco County, California","134","18","0","1","90","0","17","8",
