"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1000000US060750202021007","Block 1007, Block Group 1, Census Tract 202.02, San Francisco County, California","47",
"1000000US060750202022000","Block 2000, Block Group 2, Census Tract 202.02, San Francisco County, California","334",
"1000000US060750202022001","Block 2001, Block Group 2, Census Tract 202.02, San Francisco County, California","326",
"1000000US060750202022002","Block 2002, Block Group 2, Census Tract 202.02, San Francisco County, California","321",
"1000000US060750202022003","Block 2003, Block Group 2, Census Tract 202.02, San Francisco County, California","291",
"1000000US060750202022004","Block 2004, Block Group 2, Census Tract 202.02, San Francisco County, California","277",
"1000000US060750202023000","Block 3000, Block Group 3, Census Tract 202.02, San Francisco County, California","167",
"1000000US060750202023001","Block 3001, Block Group 3, Census Tract 202.02, San Francisco County, California","555",
"1000000US060750202023002","Block 3002, Block Group 3, Census Tract 202.02, San Francisco County, California","359",
"1000000US060750203001000","Block 1000, Block Group 1, Census Tract 203, San Francisco County, California","201",
"1000000US060750203001001","Block 1001, Block Group 1, Census Tract 203, San Francisco County, California","146",
"1000000US060750203001002","Block 1002, Block Group 1, Census Tract 203, San Francisco County, California","171",
"1000000US060750203001003","Block 1003, Block Group 1, Census Tract 203, San Francisco County, California","274",
"1000000US060750203001004","Block 1004, Block Group 1, Census Tract 203, San Francisco County, California","315",
"1000000US060750203001005","Block 1005, Block Group 1, Census Tract 203, San Francisco County, California","93",
"1000000US060750203001006","Block 1006, Block Group 1, Census Tract 203, San Francisco County, California","51",
"1000000US060750203001007","Block 1007, Block Group 1, Census Tract 203, San Francisco County, California","249",
"1000000US060750203001008","Block 1008, Block Group 1, Census Tract 203, San Francisco County, California","80",
"1000000US060750203002000","Block 2000, Block Group 2, Census Tract 203, San Francisco County, California","5",
"1000000US060750203002001","Block 2001, Block Group 2, Census Tract 203, San Francisco County, California","72",
"1000000US060750203002002","Block 2002, Block Group 2, Census Tract 203, San Francisco County, California","201",
"1000000US060750203002003","Block 2003, Block Group 2, Census Tract 203, San Francisco County, California","82",
"1000000US060750203002004","Block 2004, Block Group 2, Census Tract 203, San Francisco County, California","77",
"1000000US060750203002005","Block 2005, Block Group 2, Census Tract 203, San Francisco County, California","64",
"1000000US060750203002006","Block 2006, Block Group 2, Census Tract 203, San Francisco County, California","163",
"1000000US060750203003000","Block 3000, Block Group 3, Census Tract 203, San Francisco County, California","0",
"1000000US060750203003001","Block 3001, Block Group 3, Census Tract 203, San Francisco County, California","225",
"1000000US060750203003002","Block 3002, Block Group 3, Census Tract 203, San Francisco County, California","308",
"1000000US060750203003003","Block 3003, Block Group 3, Census Tract 203, San Francisco County, California","310",
"1000000US060750203003004","Block 3004, Block Group 3, Census Tract 203, San Francisco County, California","193",
"1000000US060750203003005","Block 3005, Block Group 3, Census Tract 203, San Francisco County, California","191",
"1000000US060750203003006","Block 3006, Block Group 3, Census Tract 203, San Francisco County, California","153",
"1000000US060750204011000","Block 1000, Block Group 1, Census Tract 204.01, San Francisco County, California","262",
"1000000US060750204011001","Block 1001, Block Group 1, Census Tract 204.01, San Francisco County, California","150",
"1000000US060750204011002","Block 1002, Block Group 1, Census Tract 204.01, San Francisco County, California","190",
"1000000US060750204011003","Block 1003, Block Group 1, Census Tract 204.01, San Francisco County, California","70",
"1000000US060750204011004","Block 1004, Block Group 1, Census Tract 204.01, San Francisco County, California","92",
"1000000US060750204011005","Block 1005, Block Group 1, Census Tract 204.01, San Francisco County, California","20",
"1000000US060750204011006","Block 1006, Block Group 1, Census Tract 204.01, San Francisco County, California","69",
"1000000US060750204011007","Block 1007, Block Group 1, Census Tract 204.01, San Francisco County, California","71",
"1000000US060750204011008","Block 1008, Block Group 1, Census Tract 204.01, San Francisco County, California","39",
"1000000US060750204011009","Block 1009, Block Group 1, Census Tract 204.01, San Francisco County, California","72",
"1000000US060750204011010","Block 1010, Block Group 1, Census Tract 204.01, San Francisco County, California","30",
"1000000US060750204012000","Block 2000, Block Group 2, Census Tract 204.01, San Francisco County, California","119",
"1000000US060750204012001","Block 2001, Block Group 2, Census Tract 204.01, San Francisco County, California","159",
"1000000US060750204012002","Block 2002, Block Group 2, Census Tract 204.01, San Francisco County, California","110",
"1000000US060750204012003","Block 2003, Block Group 2, Census Tract 204.01, San Francisco County, California","58",
"1000000US060750204012004","Block 2004, Block Group 2, Census Tract 204.01, San Francisco County, California","142",
"1000000US060750204012005","Block 2005, Block Group 2, Census Tract 204.01, San Francisco County, California","13",
"1000000US060750204012006","Block 2006, Block Group 2, Census Tract 204.01, San Francisco County, California","178",
"1000000US060750204012007","Block 2007, Block Group 2, Census Tract 204.01, San Francisco County, California","38",
"1000000US060750204012008","Block 2008, Block Group 2, Census Tract 204.01, San Francisco County, California","36",
"1000000US060750204013000","Block 3000, Block Group 3, Census Tract 204.01, San Francisco County, California","0",
"1000000US060750204013001","Block 3001, Block Group 3, Census Tract 204.01, San Francisco County, California","86",
"1000000US060750204013002","Block 3002, Block Group 3, Census Tract 204.01, San Francisco County, California","101",
"1000000US060750204013003","Block 3003, Block Group 3, Census Tract 204.01, San Francisco County, California","177",
"1000000US060750204013004","Block 3004, Block Group 3, Census Tract 204.01, San Francisco County, California","50",
"1000000US060750204013005","Block 3005, Block Group 3, Census Tract 204.01, San Francisco County, California","49",
"1000000US060750204013006","Block 3006, Block Group 3, Census Tract 204.01, San Francisco County, California","51",
"1000000US060750204013007","Block 3007, Block Group 3, Census Tract 204.01, San Francisco County, California","23",
"1000000US060750204013008","Block 3008, Block Group 3, Census Tract 204.01, San Francisco County, California","32",
"1000000US060750204013009","Block 3009, Block Group 3, Census Tract 204.01, San Francisco County, California","174",
"1000000US060750204013010","Block 3010, Block Group 3, Census Tract 204.01, San Francisco County, California","116",
"1000000US060750204013011","Block 3011, Block Group 3, Census Tract 204.01, San Francisco County, California","236",
"1000000US060750204013012","Block 3012, Block Group 3, Census Tract 204.01, San Francisco County, California","98",
"1000000US060750204013013","Block 3013, Block Group 3, Census Tract 204.01, San Francisco County, California","33",
"1000000US060750204013014","Block 3014, Block Group 3, Census Tract 204.01, San Francisco County, California","91",
"1000000US060750204021000","Block 1000, Block Group 1, Census Tract 204.02, San Francisco County, California","753",
"1000000US060750204021001","Block 1001, Block Group 1, Census Tract 204.02, San Francisco County, California","168",
"1000000US060750204021002","Block 1002, Block Group 1, Census Tract 204.02, San Francisco County, California","186",
"1000000US060750204021003","Block 1003, Block Group 1, Census Tract 204.02, San Francisco County, California","51",
"1000000US060750204021004","Block 1004, Block Group 1, Census Tract 204.02, San Francisco County, California","138",
"1000000US060750204022000","Block 2000, Block Group 2, Census Tract 204.02, San Francisco County, California","395",
"1000000US060750204022001","Block 2001, Block Group 2, Census Tract 204.02, San Francisco County, California","222",
"1000000US060750204022002","Block 2002, Block Group 2, Census Tract 204.02, San Francisco County, California","317",
"1000000US060750204022003","Block 2003, Block Group 2, Census Tract 204.02, San Francisco County, California","182",
"1000000US060750204023000","Block 3000, Block Group 3, Census Tract 204.02, San Francisco County, California","121",
"1000000US060750204023001","Block 3001, Block Group 3, Census Tract 204.02, San Francisco County, California","410",
"1000000US060750204023002","Block 3002, Block Group 3, Census Tract 204.02, San Francisco County, California","87",
"1000000US060750204023003","Block 3003, Block Group 3, Census Tract 204.02, San Francisco County, California","60",
"1000000US060750204023004","Block 3004, Block Group 3, Census Tract 204.02, San Francisco County, California","99",
"1000000US060750204023005","Block 3005, Block Group 3, Census Tract 204.02, San Francisco County, California","156",
"1000000US060750204023006","Block 3006, Block Group 3, Census Tract 204.02, San Francisco County, California","152",
