"GEO_ID","NAME","H4_001N","H4_002N","H4_003N","H4_004N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Owned with a mortgage or a loan"," !!Total:!!Owned free and clear"," !!Total:!!Renter occupied",
"1000000US060750330021000","Block 1000, Block Group 1, Census Tract 330.02, San Francisco County, California","53","7","20","26",
"1000000US060750330021001","Block 1001, Block Group 1, Census Tract 330.02, San Francisco County, California","40","0","0","40",
"1000000US060750330021002","Block 1002, Block Group 1, Census Tract 330.02, San Francisco County, California","37","30","0","7",
"1000000US060750330021003","Block 1003, Block Group 1, Census Tract 330.02, San Francisco County, California","59","7","26","26",
"1000000US060750330021004","Block 1004, Block Group 1, Census Tract 330.02, San Francisco County, California","73","41","17","15",
"1000000US060750330021005","Block 1005, Block Group 1, Census Tract 330.02, San Francisco County, California","51","16","0","35",
"1000000US060750330021006","Block 1006, Block Group 1, Census Tract 330.02, San Francisco County, California","67","19","8","40",
"1000000US060750330021007","Block 1007, Block Group 1, Census Tract 330.02, San Francisco County, California","59","15","27","17",
"1000000US060750330021008","Block 1008, Block Group 1, Census Tract 330.02, San Francisco County, California","58","15","21","22",
"1000000US060750330022000","Block 2000, Block Group 2, Census Tract 330.02, San Francisco County, California","0","0","0","0",
"1000000US060750330022001","Block 2001, Block Group 2, Census Tract 330.02, San Francisco County, California","55","34","17","4",
"1000000US060750330022002","Block 2002, Block Group 2, Census Tract 330.02, San Francisco County, California","43","11","24","8",
"1000000US060750330022003","Block 2003, Block Group 2, Census Tract 330.02, San Francisco County, California","39","39","0","0",
"1000000US060750330022004","Block 2004, Block Group 2, Census Tract 330.02, San Francisco County, California","63","0","28","35",
"1000000US060750330022005","Block 2005, Block Group 2, Census Tract 330.02, San Francisco County, California","18","13","5","0",
"1000000US060750330022006","Block 2006, Block Group 2, Census Tract 330.02, San Francisco County, California","50","32","18","0",
"1000000US060750330022007","Block 2007, Block Group 2, Census Tract 330.02, San Francisco County, California","51","24","14","13",
"1000000US060750330022008","Block 2008, Block Group 2, Census Tract 330.02, San Francisco County, California","54","4","0","50",
"1000000US060750330023000","Block 3000, Block Group 3, Census Tract 330.02, San Francisco County, California","0","0","0","0",
"1000000US060750330023001","Block 3001, Block Group 3, Census Tract 330.02, San Francisco County, California","48","37","0","11",
"1000000US060750330023002","Block 3002, Block Group 3, Census Tract 330.02, San Francisco County, California","55","25","30","0",
"1000000US060750330023003","Block 3003, Block Group 3, Census Tract 330.02, San Francisco County, California","54","5","46","3",
"1000000US060750330023004","Block 3004, Block Group 3, Census Tract 330.02, San Francisco County, California","57","38","0","19",
"1000000US060750330023005","Block 3005, Block Group 3, Census Tract 330.02, San Francisco County, California","52","31","4","17",
"1000000US060750330023006","Block 3006, Block Group 3, Census Tract 330.02, San Francisco County, California","41","0","20","21",
"1000000US060750330023007","Block 3007, Block Group 3, Census Tract 330.02, San Francisco County, California","0","0","0","0",
"1000000US060750330023008","Block 3008, Block Group 3, Census Tract 330.02, San Francisco County, California","23","7","1","15",
"1000000US060750330023009","Block 3009, Block Group 3, Census Tract 330.02, San Francisco County, California","25","23","0","2",
"1000000US060750330023010","Block 3010, Block Group 3, Census Tract 330.02, San Francisco County, California","49","15","21","13",
"1000000US060750330023011","Block 3011, Block Group 3, Census Tract 330.02, San Francisco County, California","1","1","0","0",
"1000000US060750330023012","Block 3012, Block Group 3, Census Tract 330.02, San Francisco County, California","34","32","0","2",
"1000000US060750330023013","Block 3013, Block Group 3, Census Tract 330.02, San Francisco County, California","28","9","0","19",
"1000000US060750330023014","Block 3014, Block Group 3, Census Tract 330.02, San Francisco County, California","24","12","3","9",
"1000000US060750330023015","Block 3015, Block Group 3, Census Tract 330.02, San Francisco County, California","31","25","0","6",
"1000000US060750331001000","Block 1000, Block Group 1, Census Tract 331, San Francisco County, California","0","0","0","0",
"1000000US060750331001001","Block 1001, Block Group 1, Census Tract 331, San Francisco County, California","0","0","0","0",
"1000000US060750331001002","Block 1002, Block Group 1, Census Tract 331, San Francisco County, California","30","17","1","12",
"1000000US060750331001003","Block 1003, Block Group 1, Census Tract 331, San Francisco County, California","22","7","15","0",
"1000000US060750331001004","Block 1004, Block Group 1, Census Tract 331, San Francisco County, California","24","7","16","1",
"1000000US060750331001005","Block 1005, Block Group 1, Census Tract 331, San Francisco County, California","19","0","19","0",
"1000000US060750331001006","Block 1006, Block Group 1, Census Tract 331, San Francisco County, California","7","0","0","7",
"1000000US060750331001007","Block 1007, Block Group 1, Census Tract 331, San Francisco County, California","30","10","18","2",
"1000000US060750331001008","Block 1008, Block Group 1, Census Tract 331, San Francisco County, California","31","1","5","25",
"1000000US060750331001009","Block 1009, Block Group 1, Census Tract 331, San Francisco County, California","26","22","4","0",
"1000000US060750331001010","Block 1010, Block Group 1, Census Tract 331, San Francisco County, California","23","23","0","0",
"1000000US060750331001011","Block 1011, Block Group 1, Census Tract 331, San Francisco County, California","26","26","0","0",
"1000000US060750331002000","Block 2000, Block Group 2, Census Tract 331, San Francisco County, California","28","9","7","12",
"1000000US060750331002001","Block 2001, Block Group 2, Census Tract 331, San Francisco County, California","26","26","0","0",
"1000000US060750331002002","Block 2002, Block Group 2, Census Tract 331, San Francisco County, California","22","0","22","0",
"1000000US060750331002003","Block 2003, Block Group 2, Census Tract 331, San Francisco County, California","22","1","21","0",
"1000000US060750331002004","Block 2004, Block Group 2, Census Tract 331, San Francisco County, California","18","18","0","0",
"1000000US060750331002005","Block 2005, Block Group 2, Census Tract 331, San Francisco County, California","30","30","0","0",
"1000000US060750331002006","Block 2006, Block Group 2, Census Tract 331, San Francisco County, California","48","0","10","38",
"1000000US060750331002007","Block 2007, Block Group 2, Census Tract 331, San Francisco County, California","47","31","16","0",
"1000000US060750331002008","Block 2008, Block Group 2, Census Tract 331, San Francisco County, California","50","21","5","24",
"1000000US060750331002009","Block 2009, Block Group 2, Census Tract 331, San Francisco County, California","18","18","0","0",
"1000000US060750331002010","Block 2010, Block Group 2, Census Tract 331, San Francisco County, California","21","21","0","0",
"1000000US060750331002011","Block 2011, Block Group 2, Census Tract 331, San Francisco County, California","28","4","24","0",
"1000000US060750331003000","Block 3000, Block Group 3, Census Tract 331, San Francisco County, California","0","0","0","0",
"1000000US060750331003001","Block 3001, Block Group 3, Census Tract 331, San Francisco County, California","46","13","27","6",
"1000000US060750331003002","Block 3002, Block Group 3, Census Tract 331, San Francisco County, California","40","1","1","38",
"1000000US060750331003003","Block 3003, Block Group 3, Census Tract 331, San Francisco County, California","29","29","0","0",
"1000000US060750331003004","Block 3004, Block Group 3, Census Tract 331, San Francisco County, California","79","45","18","16",
"1000000US060750331003005","Block 3005, Block Group 3, Census Tract 331, San Francisco County, California","0","0","0","0",
"1000000US060750331003006","Block 3006, Block Group 3, Census Tract 331, San Francisco County, California","34","32","0","2",
"1000000US060750331003007","Block 3007, Block Group 3, Census Tract 331, San Francisco County, California","76","22","44","10",
"1000000US060750331004000","Block 4000, Block Group 4, Census Tract 331, San Francisco County, California","43","29","4","10",
"1000000US060750331004001","Block 4001, Block Group 4, Census Tract 331, San Francisco County, California","48","20","28","0",
"1000000US060750331004002","Block 4002, Block Group 4, Census Tract 331, San Francisco County, California","14","3","11","0",
"1000000US060750331004003","Block 4003, Block Group 4, Census Tract 331, San Francisco County, California","13","13","0","0",
"1000000US060750331004004","Block 4004, Block Group 4, Census Tract 331, San Francisco County, California","21","12","0","9",
"1000000US060750331004005","Block 4005, Block Group 4, Census Tract 331, San Francisco County, California","2","2","0","0",
"1000000US060750331004006","Block 4006, Block Group 4, Census Tract 331, San Francisco County, California","0","0","0","0",
"1000000US060750331004007","Block 4007, Block Group 4, Census Tract 331, San Francisco County, California","27","23","0","4",
"1000000US060750331004008","Block 4008, Block Group 4, Census Tract 331, San Francisco County, California","34","13","21","0",
"1000000US060750331004009","Block 4009, Block Group 4, Census Tract 331, San Francisco County, California","0","0","0","0",
"1000000US060750331004010","Block 4010, Block Group 4, Census Tract 331, San Francisco County, California","38","12","26","0",
"1000000US060750331004011","Block 4011, Block Group 4, Census Tract 331, San Francisco County, California","39","38","0","1",
"1000000US060750331004012","Block 4012, Block Group 4, Census Tract 331, San Francisco County, California","23","11","1","11",
"1000000US060750331004013","Block 4013, Block Group 4, Census Tract 331, San Francisco County, California","16","16","0","0",
"1000000US060750331004014","Block 4014, Block Group 4, Census Tract 331, San Francisco County, California","12","12","0","0",
"1000000US060750331004015","Block 4015, Block Group 4, Census Tract 331, San Francisco County, California","19","19","0","0",
